16.1021,16.5054,14.8223,16.2996,16.7946,17.5472,17.5818,16.9112,19.4628,19.2369,18.9938,20.2091,20.6013,20.9826,19.9514,19.9110,19.4514,20.5689,18.9761,18.5240,19.7970,19.6100,19.5031,17.7598,18.8516,19.3126,17.6705,17.5622,17.2383,18.7777,17.3190
16.0509,16.0964,15.9057,16.8477,17.1108,16.5136,17.7154,17.2512,18.3288,17.8536,18.7095,20.5518,18.6312,18.0343,21.3439,20.2861,19.6476,19.9156,19.0223,20.6593,20.0281,19.6441,19.2309,16.5990,17.4121,18.6677,15.3482,17.8896,16.8922,18.3214,17.3863
15.3786,14.5123,16.1638,15.0412,15.9737,16.8291,17.4494,17.6141,18.1713,19.9131,19.6393,20.7525,20.5460,20.2636,18.6507,18.2646,19.3172,18.8214,18.1375,19.3987,20.0886,18.5464,18.6666,17.7557,17.3863,19.7889,16.2406,17.2230,16.6580,16.7558,17.7049
16.1362,15.5952,14.5238,17.6472,17.4200,16.4465,19.2403,18.9431,17.8997,19.9671,19.8608,20.3731,19.2535,19.5686,18.9898,19.1135,17.0605,20.4292,17.9736,19.5112,17.4580,18.6957,17.1808,18.1753,16.3561,17.1343,18.2613,17.4259,17.1310,16.4328,17.9370
17.0849,14.6805,14.5109,14.1477,15.5383,17.5016,17.0774,19.3324,18.7605,17.9517,18.3624,18.6502,20.3684,19.1932,19.8389,19.3945,21.1623,19.1746,18.8089,17.5998,19.8042,18.0835,18.2937,17.7544,17.7710,15.7717,16.7782,16.1627,19.1973,18.3240,17.6914
15.4408,16.5270,16.7994,18.1195,17.7343,17.5194,15.5833,18.1998,17.6906,19.6555,19.1500,18.5881,19.2260,19.0160,19.4092,20.1300,20.9548,20.2439,20.4117,20.3410,18.9397,20.6507,17.7122,19.0091,18.1238,16.3623,19.7862,16.1346,18.5920,19.4527,17.2630
15.4049,15.2806,15.9770,15.9486,16.6143,19.0308,17.2145,17.7274,16.4962,16.6390,18.3637,18.3668,19.4023,20.8125,19.2171,19.5581,20.9291,19.3445,19.6622,19.3127,21.1040,17.2188,17.8782,19.1387,19.3962,16.9414,18.8694,16.9617,16.5730,16.4998,17.0133
18.3192,16.4684,15.3045,17.2461,17.2909,16.5611,18.2537,17.3845,17.5132,18.4793,19.3067,18.5236,19.5673,17.7066,20.0306,19.5505,19.3407,17.2877,18.2459,17.8599,20.0782,18.2893,19.2596,19.5460,18.0831,17.3036,19.3539,18.0421,16.2914,17.7153,16.9823
16.1068,17.1934,17.0741,17.4329,17.3532,16.6129,16.1827,17.3980,18.9395,19.5276,17.2225,17.1582,21.0312,21.0094,19.2739,20.0957,20.0213,20.8188,19.0743,19.8845,19.3848,19.2834,19.7874,18.7763,17.2106,19.1798,17.5562,18.7557,17.8988,16.4283,17.0256
15.9088,16.0572,16.1557,17.3717,15.6388,17.1503,16.5573,17.2704,21.0059,17.4277,19.0128,19.2060,17.3468,18.4320,18.0217,19.8308,19.0634,19.2262,18.4272,20.3294,20.2079,20.9704,19.0245,19.7813,20.1166,20.8715,17.1720,17.4727,17.3040,16.5557,17.6635
15.3957,15.4593,16.7285,17.1219,16.2424,18.4439,17.1203,17.6250,17.1567,19.1401,19.6458,19.0309,17.3204,19.4867,20.5131,19.8636,19.8834,20.1671,17.6042,20.1601,17.0963,18.7915,18.9148,17.5340,18.3079,18.0242,16.8544,16.7984,17.9267,17.4501,17.1565
