9.5824,9.4259,9.3957,9.4073,9.0931,8.7562,8.3688,8.1343,7.7228,7.1875,6.6564,5.8858,5.1299,4.3706,3.6025,2.7449,1.8372,0.8211,-0.2968,-1.3469,-2.7659,-3.7476,-4.7810,-6.1664,-7.2932,-8.4389,-9.5690,-10.7808,-11.9679,-13.2308,-14.3776,-15.5346,-16.6315,-17.7055,-18.9059,-20.0015
9.6798,9.5343,9.2851,9.1155,8.8334,8.4790,8.0822,7.5199,7.1032,6.5920,5.9526,5.4108,4.5611,3.7306,2.7718,1.8280,0.6851,-0.3821,-1.2447,-2.2271,-3.3102,-4.4319,-5.6495,-6.5812,-7.7121,-8.7338,-9.7781,-10.7526,-11.8713,-12.8984,-13.9077,-15.0648,-16.2640,-17.4404,-18.5345,-19.7781
8.9607,9.0192,8.8807,8.5524,8.3872,8.1398,7.8978,7.3662,6.9030,6.5322,6.0102,5.5900,4.8046,4.1395,3.4389,2.6091,1.4779,0.2980,-0.7841,-1.7949,-3.0575,-4.3018,-5.2966,-6.3782,-7.2674,-8.1516,-9.3409,-10.5594,-11.7014,-12.6006,-13.6344,-14.8500,-16.1580,-17.2715,-18.4226,-19.4574
9.7682,9.6468,9.5487,9.3061,9.2529,8.7403,8.2872,7.8300,7.3767,6.7352,6.1435,5.5496,4.6874,3.9341,2.9809,1.9756,0.9850,-0.1037,-1.2043,-2.0634,-3.2148,-4.4605,-5.5314,-6.6505,-7.9149,-9.1036,-10.3460,-11.4970,-12.5593,-13.8499,-14.7924,-16.0831,-17.2332,-18.4283,-19.5932,-20.6446
9.3871,9.4951,9.0899,8.7527,8.5820,8.2270,7.7123,7.3394,6.7327,6.2603,5.6790,5.0192,4.2423,3.1255,2.2974,1.2894,0.3331,-0.6136,-1.7555,-2.8029,-3.8021,-4.8580,-5.8496,-6.8736,-7.9296,-9.0297,-9.9912,-11.0998,-12.3017,-13.2501,-14.0956,-15.1314,-16.2175,-17.4184,-18.6200,-19.6593
7.7229,7.6553,7.4154,7.1578,6.8926,6.5603,6.3116,5.7645,5.0223,4.3460,3.5038,2.9047,2.0953,1.1816,0.1910,-0.6028,-1.5385,-2.7298,-3.6360,-4.5111,-5.5128,-6.4191,-7.3557,-8.2193,-9.1453,-10.2592,-11.1969,-12.1176,-13.0768,-14.0999,-15.1946,-16.0977,-17.1301,-18.2284,-19.2855,-20.2988
8.4102,8.4902,8.4175,8.2603,7.8862,7.4816,7.1772,6.6664,6.1513,5.6505,5.0493,4.3815,3.5514,2.6689,1.6118,0.4867,-0.6072,-1.6712,-2.7084,-3.9148,-5.1694,-6.2142,-7.2844,-8.2419,-9.4294,-10.6054,-11.5105,-12.5499,-13.6269,-14.6461,-15.7437,-17.0063,-17.9916,-19.0435,-20.1731,-21.1491
7.0793,6.8488,6.6886,6.6302,6.3211,5.9951,5.7763,5.5187,5.0075,4.4856,3.8797,3.0120,2.2730,1.2896,0.4210,-0.6870,-1.7673,-2.6696,-3.6899,-4.5714,-5.5565,-6.5302,-7.6957,-8.8544,-9.7594,-10.8954,-11.8955,-12.8661,-13.9966,-15.1184,-16.1932,-17.3328,-18.4257,-19.4697,-20.6799,-21.7485
10.8574,10.7741,10.8268,10.7684,10.4728,10.0629,9.7261,9.1949,8.5058,7.7637,7.0364,6.5352,5.7249,4.7375,3.9301,2.9940,2.0065,0.9326,-0.1741,-1.2335,-2.2972,-3.5124,-4.4509,-5.4994,-6.4917,-7.8513,-9.0933,-10.2253,-11.3311,-12.4364,-13.4775,-14.5658,-15.7655,-16.8271,-17.9352,-19.0716
10.2403,10.2435,10.1178,9.9221,9.5095,9.1311,8.6015,8.0397,7.3717,6.8822,6.2491,5.5126,4.8021,4.0599,3.2509,2.4138,1.4019,0.4723,-0.5044,-1.7031,-2.9711,-4.1484,-5.3265,-6.3057,-7.4176,-8.7021,-9.8825,-11.0690,-12.1823,-13.4546,-14.6344,-15.7957,-17.1542,-18.4198,-19.4836,-20.7520
