5.9436,6.1703,7.3805,7.9878,9.0727,11.5982,11.1868,12.9120,14.7629,15.3943,18.6294,18.5829,21.1609,19.8981,21.9727,25.0200,27.3321,28.7407,31.6519,35.5484,38.6408
4.3870,5.5153,7.1695,8.8844,9.9060,10.4605,8.1522,7.1688,8.9115,9.5241,10.9315,12.1067,13.9446,15.4834,16.8161,19.9774,20.5509,22.2421,22.2344,25.1960,27.0021
5.5213,6.7790,7.0288,7.6592,9.0170,11.1442,12.0548,11.6555,13.8325,16.5047,16.3003,19.0106,21.2606,21.0156,21.8357,24.4659,25.6709,29.1829,31.6814,33.5657,37.8245
4.9993,5.2084,6.3838,8.2789,9.5633,9.5736,11.3567,9.2674,8.8615,10.2858,11.1889,12.3446,14.2875,16.2816,18.4675,18.9580,21.8143,21.2398,21.5511,22.9246,26.0273
5.4249,6.0338,6.4576,7.5433,9.5050,9.6904,12.0475,8.9105,8.3160,9.6527,12.2934,12.9331,14.2795,16.0729,17.5719,20.4154,22.9473,20.8636,22.1329,24.6237,26.5153
4.9036,5.7616,6.9098,8.2061,8.5680,10.4251,11.5965,10.6014,12.5233,14.1061,16.6594,17.8913,19.2842,20.8102,21.9952,20.5530,24.1916,26.9307,29.2945,31.4291,33.9822
4.6824,4.3987,7.7795,7.3638,8.3361,9.2654,11.6557,10.2832,8.8905,10.9288,12.0412,13.0170,14.7785,15.8566,18.4285,20.0482,18.9228,19.8750,20.9260,22.7071,24.8711
5.1674,6.5718,7.2097,7.3736,8.6896,10.2136,10.1702,9.4094,10.8388,12.6085,13.5120,16.0522,16.9063,18.9489,21.7069,20.8632,20.2213,23.1790,25.8119,28.5031,31.5003
4.9482,5.7938,7.1723,8.5280,9.2144,10.3627,10.3757,12.5849,14.0427,16.1866,18.0366,19.8922,21.7705,22.2995,23.1518,25.1711,28.6540,31.0905,32.8080,36.5617,39.8332
4.6565,6.9045,6.2229,7.6531,8.4901,10.6333,10.3139,10.0657,10.0264,11.4515,13.2026,14.2242,15.6899,18.7429,20.1162,20.6615,22.2809,24.5809,26.6535,28.5903,31.7543
